Date,btc,eth,usdt,usdc,xrp,busd,ada,doge
2021-04-09,58329.11924477501,2079.7295660124996,1.0009382825,1.0008937475000002,1.0359994074999999,1.001048325,1.21172615,0.061838052500000004
2021-04-10,59340.59596561499,2116.70938246,1.0002851675,1.0007119625,1.198322585,1.0007916149999998,1.2176305849999998,0.0628307325
2021-04-11,60032.886661305,2144.7177983125002,1.00099426,1.0015345075,1.3833744725000003,1.0017218275,1.2445392625,0.070210995
2021-04-12,60228.0768294575,2151.7006412925,1.0008185825,1.0014319225000001,1.4039903025,1.001546515,1.2985987625000002,0.0722965275
2021-04-13,61751.42883769,2223.88369272,0.9998546925,1.0000385774999998,1.6438886650000002,0.999990975,1.3620376175,0.08249534
2021-04-14,63262.83660050751,2367.1760661424996,1.0006200025,1.0006924525,1.7943895324999999,1.0005740049999998,1.4442965975000002,0.11268364
2021-04-15,63104.96090605501,2477.33554883,1.001644245,1.0012023625,1.78606751,1.00125432,1.4613961975,0.1528591725
2021-04-16,62162.136941820005,2453.694715255,1.0018597775,1.0008202750000001,1.6438314250000001,1.00080687,1.4388668425,0.2914113575
2021-04-17,61286.8176150775,2401.4859731275,1.0063450475,1.0052563075,1.5987781600000002,1.0052359100000001,1.405730505,0.31531252
2021-04-18,57701.2658827675,2240.2041595075,1.0098384224999999,1.009249095,1.4295832725,1.009307905,1.289588545,0.3004847125
2021-04-19,55951.1249099975,2191.921762345,0.999954435,1.0000272650000002,1.3782971450000001,0.99999865,1.2431499549999998,0.36715371750000003
2021-04-20,55666.2558556525,2224.5323084,0.9999685675,1.0000422725,1.33127857,1.0000293,1.2179709675000001,0.3554747225
2021-04-21,55207.6644221525,2350.3698653925,1.0000063625,1.00007027,1.3560044825,1.0000640374999998,1.2404373825000001,0.31696967499999995
2021-04-22,52903.3554168275,2429.6153387299996,1.00000822,0.9999584975,1.24594187,0.9999797225000001,1.1864904975,0.28299755
2021-04-23,50667.2278593975,2330.3547928925,1.00002709,1.0000338725,1.1054704375000002,1.000037885,1.10058227,0.2353945425
2021-04-24,50291.735636325,2277.564804915,1.0000116425,1.0000083625,1.1033990275,0.999988015,1.13834552,0.259759395
2021-04-25,49180.6474628325,2264.2688020425,1.0000176675,1.000087905,1.04692117,0.9999982175,1.08996306,0.25899305
2021-04-26,51560.08653717751,2424.6531135875,1.0000492025,1.000036195,1.1974216975,0.999945275,1.1640465075,0.262598065
2021-04-27,54449.893110879995,2589.66611074,0.9999757725,0.999988205,1.3896559725000002,1.000008375,1.2748170374999999,0.2720429875
2021-04-28,54994.1164448625,2683.1561060775,1.00005404,1.000040375,1.3739600150000002,1.00003029,1.3062611225,0.299211925
2021-04-29,53986.7681457425,2743.90143946,0.9999447899999999,1.0000554875,1.376650595,0.9999834350000001,1.3308479825,0.3122966875
