Date,btc,eth,usdt,usdc,bnb,xrp,busd,ada,doge,matic
2020-06-29,9152.5831366075,226.42862672625,1.001957411652,1.0023265875057499,15.437526822275,0.17785247932925,1.0018284558125,0.082233984151975,0.002320355438075,0.019805245799525
2020-06-30,9156.56204161,227.1438529205,1.0018270097472501,1.000845557537,15.452559508425,0.17673269137499997,1.0013878146485,0.08349237905885,0.0023168524315525,0.019335897520275
2020-07-01,9197.200096985,228.70996609975,1.00135999105275,1.0014607081090001,15.6172013024,0.17647983613825,1.00169786834275,0.08942110956145,0.00233754047531,0.0189722000222
2020-07-02,9166.5340561425,229.63498599925,1.008911179759,1.00316571040525,15.641729725674999,0.176742723434,1.0047496883755,0.09429569373305,0.0023437315305200003,0.018891456003175
2020-07-03,9118.3214308875,227.31232612300002,1.00786922934375,1.00334218157125,15.421708322825,0.17679321279475002,1.004537370229,0.09626501289785,0.0023368443907500003,0.01917619924975
2020-07-04,9113.411734642501,227.38750822325,1.001593820134,1.0009690916945,15.426610349925,0.17753011711424999,1.001247915582,0.09832876343757499,0.00231312573258,0.01935316223735
2020-07-05,9084.808134795,227.76050275949999,1.00040535485775,0.99965962685325,15.478051547825,0.17711239359375,0.99972402062825,0.09813719830297499,0.0023050237321875,0.019242891166575
2020-07-06,9220.616012765,234.589368182,0.999263099085,0.9987271225045,15.889873642325,0.18280082588774998,0.9988443483402499,0.10158856274335,0.0024625243977225,0.019483872966575
2020-07-07,9290.9679586225,239.237159432,0.99850730271625,0.9989324121109999,16.4830370546,0.1862680928755,0.9985829539197499,0.11111425637425,0.0028906288444675,0.020006478576325
2020-07-08,9345.29721474,243.13430585700002,0.9997360347105,1.0003521425625,17.018915621125,0.19485828888875,0.99926422246075,0.1248728333685,0.0040819327640575,0.020860129369499998
2020-07-09,9343.08495619,244.23864329375002,1.001808619819,1.0020066986815,17.035011977575,0.2040897958395,1.00224545497825,0.12559229622525,0.0045727337773325,0.020977180130125
2020-07-10,9239.409715824999,240.8668332225,1.000067521266,1.00161236513225,16.960994870125,0.199413302076,1.00164549054375,0.11949912370374999,0.00393512200778,0.02081904567215
2020-07-11,9252.71912014,240.09041837125,1.00031281721125,1.00057466918175,17.41036008655,0.20054306626825,1.00024101995875,0.12205132853625,0.0036837107753975003,0.021173393913375
2020-07-12,9258.6061575975,240.66816893600003,1.0004058295109999,0.99993883322625,18.014929418250002,0.20084173048725001,1.000180311844,0.1252900846495,0.0037243857215075,0.0211687941159
2020-07-13,9262.8790715975,241.08233431625,0.99947606494675,0.99974019757675,18.3272488771,0.20005355200175,1.0001176114905,0.12698788498049998,0.0033755244982075,0.022095016488575002
2020-07-14,9234.3549761675,239.99676992074998,1.0006745141075,1.0006907048512501,18.280835488875,0.198098977583,1.0008007819590001,0.12801541430725,0.0032233918686899996,0.022145930075250002
2020-07-15,9220.4982618275,239.266509263,0.9999950903335,1.0002402612365,17.810558127475,0.19805027376450002,1.00016216156725,0.13058689637925,0.003187364690295,0.0226371133618
2020-07-16,9156.8670492925,235.67980510825,1.00083458870525,1.00086022515175,17.29166606235,0.19466654960325,1.00208168654025,0.12706477873775,0.00301783135794,0.021675065420549998
2020-07-17,9138.665285917501,233.247377301,0.9999466192197499,1.0005137898295,17.18201772485,0.1942994008625,1.0010210062235,0.124221513908,0.003018354643755,0.021141084733375
2020-07-18,9160.50796725,234.30208627000002,1.00051542678275,1.00016622681325,17.085197061225,0.197307212535,1.0011701472595,0.12189529895475,0.0032980649171924998,0.021257106473624998
2020-07-19,9160.71362922,236.59656364575,0.9992569622845,0.9987872816059999,17.510510643675,0.19900220324450002,0.99917540223275,0.12299256425850001,0.00348178612137,0.021294590227725
2020-07-20,9175.80799629,237.26923515049998,1.00006295933,0.9997270048710001,17.7617869914,0.19692167160324997,0.9999251928815001,0.1206548824935,0.0033054624359025,0.021670797184524998
2020-07-21,9273.51374621,240.79661770549998,0.999327969448,0.9992715281655,17.63463581915,0.19708457276775002,0.9985399691130001,0.12050351621525,0.003257953757425,0.021445637254799997
2020-07-22,9437.654079545,253.17432494075,0.99869908347175,0.99997620928525,17.850675122299997,0.2007481264815,0.9975834385432499,0.122965300194,0.0032780333777775,0.02129741673545
2020-07-23,9550.366287875,268.9270639635,0.9997074096609999,0.9995252579884999,18.380190871499998,0.20545498018475,0.9978443896457501,0.1243124556985,0.0032910044409425,0.021210567704275003
2020-07-24,9556.7996111975,277.34268108325,0.99951706553,0.99853575457975,18.906831470049998,0.20562821675524998,0.9982559789432499,0.12273557843675,0.0032536331295225,0.020842258212325
2020-07-25,9612.842055487501,292.212622212,0.99937237129,0.99853595652075,19.513624869825,0.20960420673650001,0.9982418940147499,0.1330261344095,0.0032344130352675,0.020857277682425
